station,lat,lon,n,date_min,date_max
21FLDOH_WQX-BREVARD20,28.112866101,-80.572367,429,2010-01-04,2025-09-29
21FLDOH_WQX-WAKULLA296,29.973103301,-84.340493,428,2010-01-12,2025-10-20
21FLDOH_WQX-VOLUSIA290,29.079612001,-80.919414,428,2010-01-05,2020-09-14
21FLDOH_WQX-ST JOHNS241,29.769528201,-81.251723,428,2010-01-06,2025-12-16
21FLDOH_WQX-ST JOHNS245,29.916543401,-81.290124,428,2010-01-06,2025-12-16
21FLDOH_WQX-BREVARD19,28.167881301,-80.587156,427,2010-01-04,2025-09-29
21FLDOH_WQX-NASSAU321,30.638459901,-81.43612,426,2010-01-13,2025-10-22
21FLDOH_WQX-ST JOHNS242,29.822273201,-81.263017,425,2010-01-06,2025-12-16
21FLDOH_WQX-BREVARD22,28.054850301,-80.550299,425,2010-01-04,2025-09-29
21FLDOH_WQX-ST JOHNS243,29.844673839,-81.26469707,425,2010-01-06,2025-12-16
21FLDOH_WQX-ST JOHNS244,29.865798401,-81.269577,424,2010-01-06,2025-12-16
21FLDOH_WQX-BREVARD23,27.862608301,-80.447357,424,2010-01-04,2025-09-29
21FLDOH_WQX-ST JOHNS246,30.162114722,-81.355777388,421,2010-01-06,2025-12-16
21FLDOH_WQX-PASCO225,28.175144601,-82.7885,414,2010-01-11,2025-10-20
21FLDOH_WQX-PASCO224,28.237894101,-82.762833,410,2010-01-11,2025-10-20
21FLDOH_WQX-PASCO221,28.285375901,-82.732668,410,2010-01-11,2025-10-20
21FLDOH_WQX-DUVAL85,30.288803201,-81.387668,400,2010-01-05,2025-10-27
21FLDOH_WQX-DUVAL83,30.324759801,-81.393581,399,2010-01-05,2025-10-27
21FLDOH_WQX-DUVAL84,30.308630001,-81.391348,398,2010-01-05,2025-10-27
21FLDOH_WQX-DUVAL79,30.408116201,-81.402684,397,2010-01-05,2025-10-27
21FLDOH_WQX-DUVAL81,30.349604301,-81.396465,397,2010-01-05,2025-10-27
21FLDOH_WQX-DUVAL80,30.369845501,-81.396801,396,2010-01-05,2025-10-27
21FLDOH_WQX-DUVAL77,30.458463634,-81.410925593,395,2010-01-05,2025-10-27
21FLDOH_WQX-OKALOOSA200,30.391175401,-86.521662,391,2010-01-05,2016-06-27
21FLDOH_WQX-FLAGLER349,29.487867001,-81.130317,389,2010-01-05,2020-09-28
21FLDOH_WQX-OKALOOSA199,30.396537101,-86.579237,389,2010-01-05,2016-06-27
21FLDOH_WQX-FLAGLER318,29.511060601,-81.141706,389,2010-01-05,2020-09-28
21FLDOH_WQX-HERNANDO118,28.568664001,-82.656544,388,2010-01-07,2025-10-21
21FLDOH_WQX-ST LUCIE391,27.461214001,-80.313446,384,2013-01-14,2025-12-29
21FLDOH_WQX-ST LUCIE392,27.452707001,-80.289382,381,2013-01-14,2025-12-29
21FLDOH_WQX-PASCO223,28.253550001,-82.757197,381,2010-01-11,2025-10-20
21FLDOH_WQX-NASSAU353,30.655369401,-81.432788,377,2010-01-13,2021-10-06
21FLDOH_WQX-NASSAU354,30.623916601,-81.438536,375,2010-01-13,2021-10-06
21FLDOH_WQX-HILLSBOROUGH120,27.968015401,-82.573776,374,2010-01-04,2014-06-30
21FLDOH_WQX-NASSAU189,30.55466067,-81.442337931,373,2010-01-13,2021-10-06
21FLDOH_WQX-BAY8,30.136361801,-85.720308,372,2010-01-04,2020-10-26
21FLDOH_WQX-SANTA ROSA363,30.383738801,-86.863176,366,2010-01-04,2020-10-05
21FLDOH_WQX-PINELLAS238,27.960823076,-82.697736007,365,2010-01-04,2020-09-08
21FLDOH_WQX-HILLSBOROUGH122,27.95059112,-82.546251874,363,2010-01-04,2014-06-30
21FLDOH_WQX-GULF385,29.7162431,-85.386899231,359,2010-01-25,2022-08-15
21FLDOH_WQX-HILLSBOROUGH124,27.849365701,-82.554669,357,2010-01-04,2014-06-30
21FLDOH_WQX-FRANKLIN107,29.647597101,-84.893136,356,2010-01-05,2020-09-08
21FLDOH_WQX-FRANKLIN109,29.671243101,-84.832501,353,2010-01-05,2025-06-30
21FLDOH_WQX-BREVARD17,28.295115235,-80.607156277,348,2010-01-04,2020-09-21
21FLDOH_WQX-GULF116,29.854994101,-85.339307,348,2010-01-04,2020-08-31
21FLDOH_WQX-BREVARD21,28.092814401,-80.565763,347,2010-01-04,2020-09-21
21FLDOH_WQX-PINELLAS383,28.144563001,-82.790856,346,2010-01-04,2017-08-21
21FLDOH_WQX-GULF113,29.916778101,-85.379853,346,2010-01-04,2020-08-31
21FLDOH_WQX-ESCAMBIA92,30.290665494,-87.464665254,344,2010-01-04,2020-09-28
21FLDOH_WQX-PINELLAS239,27.770167001,-82.774333,343,2010-01-04,2017-08-21
21FLDOH_WQX-DUVAL82,30.340090501,-81.395577,338,2010-01-05,2020-10-26
21FLDOH_WQX-DUVAL86,30.265293801,-81.382688,338,2010-01-05,2020-10-26
21FLDOH_WQX-DUVAL78,30.433865627,-81.406925883,333,2010-01-05,2023-09-05
21FLDOH_WQX-MONROE173,24.663889001,-81.258333,328,2010-01-05,2017-11-28
21FLDOH_WQX-OKALOOSA389,30.396805001,-86.630134,326,2012-06-18,2025-10-27
21FLDOH_WQX-CITRUS47,28.908180701,-82.691003,322,2010-01-06,2025-11-03
21FLNAPL_WQX-HALDCR,26.122290001,-81.78248,293,2011-01-26,2025-03-18
21FLDOH_WQX-WALTON372,30.430916901,-86.154776,287,2010-01-04,2025-10-30
21FLPNS_WQX-33030019,30.607222,-87.061944,286,2010-01-05,2016-09-13
21FLPNS_WQX-33020146,30.547586,-87.189044,283,2010-01-05,2016-09-13
21FLPNS_WQX-33030011,30.624056,-87.035944,281,2010-01-05,2016-09-13
21FLNAPL_WQX-MB2,26.188200001,-81.81187,273,2010-01-05,2025-03-13
21FLDOH_WQX-OKALOOSA390,30.400430001,-86.51279,269,2012-07-02,2025-09-02
21FLPNS_WQX-33030005,30.708907334,-86.971952983,264,2010-02-09,2016-09-13
21FLDOH_WQX-GULF393,29.684282001,-85.281417,257,2013-04-08,2025-10-06
21FLDOH_WQX-ESCAMBIA94,30.299341001,-87.414446,253,2010-01-04,2025-08-26
21FLDOH_WQX-OKALOOSA325,30.453583301,-86.395827,251,2010-01-05,2012-06-05
21FLDOH_WQX-PINELLAS395,27.984057001,-82.829252,250,2017-08-07,2025-12-23
21FLDOH_WQX-ESCAMBIA399,30.404370989,-87.222366,250,2022-01-05,2025-12-15
21FLPNS_WQX-33030D71,30.398219,-87.048361,249,2010-01-04,2017-09-25
21FLPNS_WQX-330100A7,30.454019,-87.359056,241,2010-01-04,2017-09-25
21FLPNS_WQX-330200A4,30.580694,-87.161519,238,2010-01-05,2017-09-27
21FLDOH_WQX-VOLUSIA293,29.038531701,-80.894927,236,2010-01-05,2025-12-22
21FLPNS_WQX-33010G10,30.336745142,-87.430521864,228,2010-01-04,2017-09-25
21FLPNS_WQX-330300G9,30.373365,-87.092053,223,2010-01-04,2017-09-25
21FLPNS_WQX-33010H24,30.313550264,-87.441919603,217,2010-01-04,2017-09-25
21FLDOH_WQX-GULF117,29.796337501,-85.300931,214,2010-01-04,2012-10-29
21FLDOH_WQX-MONROE178,24.846389001,-80.744444,208,2010-01-05,2023-04-25
21FLPNS_WQX-33030G75,30.327294,-87.180389,205,2010-01-04,2017-09-26
